Origin_Port,Destination_Port,Transport_Mode,Product_Category,Distance_km,Weight_MT,Fuel_Price_Index,Geopolitical_Risk_Score,Weather_Condition,Carrier_Reliability_Score,Lead_Time_Days,Disruption_Occurred,Year,Month,Day,DayOfWeek,Cost_Per_KM,Risk_LeadTime,Weight_Per_KM,Risk_Reliability,High_Risk
5,7,1,4,9529.0,213.87,1.6,8.1,3,0.775,10.71,0,2024,5,16,4,0.00016790848987301922,86.751,0.022444117955714136,1.8224999999999998,1
7,0,3,2,14856.58,444.67,1.82,0.8,3,0.847,25.98,0,2025,10,18,2,0.00012250464104120867,20.784000000000002,0.029930845457029814,0.12240000000000002,0
6,6,3,2,5022.25,422.77,1.9,7.1,2,0.984,75.72,1,2025,11,24,1,0.00037831649161232514,537.612,0.08417940166260142,0.11360000000000009,1
1,4,0,4,5429.59,263.19,3.04,5.4,0,0.892,0.5,0,2024,5,26,3,0.0005598949460272323,2.7,0.048473273304245806,0.5831999999999999,0
2,4,0,1,1644.62,346.06,3.8,0.2,0,0.612,0.5,0,2024,3,11,1,0.0023105641424766817,0.1,0.21041942819617906,0.0776,0
4,6,2,0,6920.57,441.79,2.24,2.5,0,0.651,5.0,0,2025,6,27,0,0.00032367276105869897,12.5,0.06383722728041188,0.8724999999999999,0
1,6,0,2,4285.2,248.36,1.48,9.2,3,0.549,0.5,1,2025,7,30,6,0.00034537477830673017,4.6,0.057957621581256426,4.1491999999999996,1
7,5,3,1,5479.11,157.31,2.73,9.3,2,0.822,88.64,1,2024,1,9,5,0.0004982561036372695,824.3520000000001,0.0287108672758897,1.6554000000000006,1
4,1,3,3,12601.29,377.08,3.67,8.0,1,0.59,36.11,1,2025,9,16,5,0.0002912400238388292,288.88,0.02992392048750564,3.2800000000000002,1
7,7,0,3,14064.53,110.81,1.93,9.8,0,0.629,1.11,0,2025,10,27,1,0.00013722463530597894,10.878000000000002,0.007878684890287837,3.6358,1
3,2,0,2,3193.13,194.88,1.93,8.1,4,0.944,0.5,1,2024,6,17,1,0.0006044226198119087,4.05,0.0610310259839092,0.4536000000000004,1
2,7,1,2,5901.38,433.0,4.33,0.1,1,0.663,6.23,0,2025,3,26,6,0.0007337266876561076,0.6230000000000001,0.07337266876561076,0.0337,0
4,7,0,1,13965.14,362.49,4.35,2.9,2,0.783,7.26,1,2024,12,25,6,0.0003114898955542157,21.054,0.025956775227459233,0.6292999999999999,0
6,0,0,4,1396.22,202.5,4.47,0.3,4,0.699,0.5,1,2024,8,6,5,0.0032015011960865765,0.15,0.1450344501582845,0.0903,0
3,0,0,0,1839.23,108.16,3.87,0.9,1,0.537,0.5,0,2025,10,5,3,0.002104141407001843,0.45,0.05880721823806701,0.41669999999999996,0
4,0,0,3,2860.47,178.63,1.82,2.2,0,0.681,1.16,1,2024,6,4,5,0.0006362590763056422,2.552,0.06244777956070156,0.7018,0
4,0,3,1,9130.59,142.77,1.9,5.0,2,0.704,127.75,1,2025,2,25,5,0.00020809170053632896,638.75,0.01563644846609036,1.4800000000000002,0
1,5,1,1,2681.85,88.87,2.32,8.5,2,0.948,20.83,1,2025,9,22,1,0.0008650744821671607,177.05499999999998,0.03313757294404982,0.4420000000000004,1
2,6,3,4,14537.11,371.92,2.25,8.6,0,0.662,28.96,0,2025,12,4,4,0.00015477629322471935,249.05599999999998,0.025584177322727834,2.9067999999999996,1
7,2,1,3,6977.36,126.78,4.36,6.2,3,0.69,7.77,1,2025,3,29,2,0.0006248781774195398,48.174,0.018170196177350748,1.9220000000000004,0
3,6,1,3,7772.01,227.63,3.8,9.3,2,0.891,63.32,1,2024,8,10,2,0.0004889340080622644,588.8760000000001,0.02928843375137191,1.0137,1
1,7,2,1,4076.55,193.54,3.59,5.0,0,0.879,3.94,1,2024,3,29,0,0.0008806466252100427,19.7,0.04747642001201997,0.605,0
4,3,1,4,7328.92,491.06,1.81,8.9,3,0.899,8.87,0,2024,4,12,0,0.0002469668109353083,78.943,0.06700305092701243,0.8988999999999998,1
7,2,0,0,10097.75,196.16,4.2,4.5,4,0.977,2.05,1,2024,5,23,4,0.00041593424277685626,9.225,0.019426109776930503,0.10350000000000009,0
4,6,0,2,11392.07,40.91,3.93,2.8,0,0.898,1.02,1,2024,5,6,1,0.00034497681281803926,2.856,0.0035910945069684438,0.2855999999999999,0
0,5,3,2,11431.09,45.82,1.74,9.2,4,0.704,70.05,1,2025,8,26,5,0.00015221645529866357,644.4599999999999,0.00400836665619814,2.7232000000000003,1
6,3,3,3,8879.42,295.79,4.07,3.9,2,0.911,118.27,1,2025,1,28,5,0.0004583632714749387,461.253,0.03331186045935433,0.34709999999999985,0
3,1,2,3,13613.22,300.08,2.1,5.0,2,0.754,81.41,1,2024,12,25,6,0.00015426181314927696,407.04999999999995,0.02204327851896906,1.23,0
1,7,1,3,12352.41,209.96,1.47,3.3,4,0.639,29.19,0,2025,3,15,2,0.00011900511722004047,96.327,0.016997492796952174,1.1912999999999998,0
5,5,0,3,11477.2,216.49,3.37,6.6,3,0.651,0.71,1,2024,11,18,1,0.00029362562297424456,4.686,0.018862614574983446,2.3034,0
4,3,3,4,1306.28,27.91,3.36,10.0,2,0.612,22.14,1,2024,5,23,4,0.0025721897296138653,221.4,0.021366016474262794,3.88,1
5,0,0,2,599.73,258.76,1.51,0.3,3,0.572,0.5,0,2024,9,10,5,0.002517799676521101,0.15,0.4314608240374835,0.12840000000000001,0
6,4,3,3,3580.49,252.86,2.25,9.0,2,0.592,58.1,1,2024,10,10,4,0.0006284056092881143,522.9,0.07062161882870781,3.672,1
5,4,0,3,10121.09,75.63,4.48,0.0,4,0.532,2.53,0,2025,10,22,6,0.00044264007137571155,0.0,0.007472515312085951,0.0,0
6,2,3,3,6462.36,52.82,3.44,3.6,4,0.944,31.24,0,2024,3,27,6,0.0005323132725505853,112.464,0.008173484609337766,0.2016000000000002,0
5,7,0,4,6334.89,62.66,3.61,1.7,0,0.966,0.93,0,2024,9,11,6,0.0005698599344266435,1.581,0.009891253044646393,0.05780000000000005,0
3,2,3,2,13326.51,51.41,1.9,7.6,2,0.793,203.98,1,2025,7,20,3,0.0001425729617131567,1550.2479999999998,0.0038577241903544135,1.5731999999999997,1
4,1,1,0,13485.66,305.24,1.46,0.5,0,0.92,10.07,0,2025,9,7,3,0.00010826314766945036,5.035,0.022634413147002076,0.03999999999999998,0
3,7,0,0,13683.04,99.04,2.11,5.5,4,0.592,2.71,1,2025,9,6,2,0.0001542054981933839,14.905,0.007238157602404144,2.244,0
4,3,0,1,5051.23,126.46,2.02,2.9,1,0.951,1.52,0,2025,9,14,3,0.0003999025979810858,4.4079999999999995,0.025035486406281244,0.14210000000000012,0
7,5,0,3,10520.31,87.61,1.97,1.3,2,0.753,4.74,1,2024,10,18,0,0.0001872568393897138,6.162000000000001,0.008327701370016663,0.3211,0
3,8,0,4,4438.68,478.96,1.84,7.7,0,0.534,0.5,0,2025,12,8,1,0.00041453765533897463,3.85,0.107905954022367,3.5882,1
1,8,2,3,3263.84,427.45,3.1,2.2,4,0.571,6.67,1,2024,1,28,3,0.0009498014608559243,14.674000000000001,0.13096536594931124,0.9438000000000002,0
7,2,2,0,3177.17,116.02,2.28,2.2,3,0.654,2.69,0,2025,11,5,6,0.00071761976853615,5.918,0.036516774362089534,0.7612,0
0,7,1,3,5460.56,164.46,3.91,2.8,4,0.522,13.51,1,2024,11,4,1,0.0007160437757299617,37.827999999999996,0.03011779011676458,1.3383999999999998,0
7,6,0,3,6734.39,105.74,1.81,5.9,1,0.655,0.9,1,2024,7,29,1,0.0002687697029723553,5.3100000000000005,0.015701496349335275,2.0355,0
2,8,3,2,12548.76,246.45,2.73,6.6,3,0.53,29.05,1,2025,6,14,2,0.0002175513755940826,191.73,0.01963939066489438,3.102,0
0,8,0,2,2238.42,10.79,1.25,0.2,2,0.618,0.89,1,2025,9,13,2,0.0005584296065975108,0.17800000000000002,0.004820364364149712,0.07640000000000001,0
0,8,1,2,11156.42,336.01,2.79,2.4,3,0.633,10.37,0,2025,6,5,4,0.00025008022286719217,24.887999999999998,0.030118084475127326,0.8807999999999999,0
3,2,0,4,8206.1,262.06,1.38,4.3,2,0.997,3.85,1,2024,7,12,0,0.00016816758265192965,16.555,0.03193478022446716,0.01290000000000001,0
6,0,3,4,4675.21,449.42,4.43,3.3,4,0.618,22.76,1,2025,2,5,6,0.0009475510190986073,75.108,0.09612830225808039,1.2606,0
1,3,0,3,7645.88,83.03,3.81,8.8,0,0.62,0.69,1,2024,10,29,5,0.0004983075852616049,6.072,0.01085944325571419,3.3440000000000003,1
1,8,3,0,4849.16,402.25,2.82,7.9,1,0.843,14.22,0,2025,10,23,4,0.0005815440199952157,112.33800000000001,0.08295251136279273,1.2403000000000002,1
2,5,2,3,9143.19,396.19,1.49,6.3,1,0.93,10.75,0,2024,2,25,3,0.00016296281713493868,67.725,0.043331703705161984,0.44099999999999967,0
7,7,1,2,6790.74,64.46,3.16,3.4,3,0.694,6.31,0,2024,9,2,1,0.00046533956534928453,21.453999999999997,0.00949233809570091,1.0404000000000002,0
4,6,3,2,2883.88,199.88,3.7,7.0,0,0.938,4.97,0,2025,5,21,6,0.0012829937445386077,34.79,0.06930940261037213,0.4340000000000004,1
7,4,2,3,2190.45,85.91,1.83,8.4,2,0.67,14.64,1,2025,1,30,4,0.0008354447716222695,122.97600000000001,0.03922025154648588,2.772,1
3,1,1,4,8427.09,128.11,3.08,5.9,4,0.599,23.35,1,2024,4,25,4,0.0003654879679699635,137.76500000000001,0.015202163498906504,2.3659000000000003,0
0,6,2,3,13584.99,132.36,3.89,7.8,3,0.665,14.19,1,2024,9,3,5,0.0002863454444942543,110.68199999999999,0.009743106178215812,2.6129999999999995,1
1,4,0,3,5487.39,278.56,3.74,7.5,3,0.805,0.5,0,2025,5,26,1,0.000681562637246487,3.75,0.05076365995491481,1.4624999999999997,1
2,5,3,4,11128.5,206.29,3.85,5.7,1,0.684,29.34,1,2025,10,15,6,0.0003459585748303904,167.238,0.01853708945500292,1.8011999999999997,0
7,7,3,0,10050.59,473.92,4.1,3.1,1,0.836,24.17,0,2025,8,31,3,0.00040793625050867654,74.927,0.047153450692944396,0.5084000000000001,0
0,6,1,3,14007.55,64.06,4.29,7.5,0,0.618,14.4,0,2024,3,13,6,0.00030626340794785673,108.0,0.004573247998400863,2.865,1
4,2,0,1,12404.22,486.87,2.54,2.1,2,0.85,6.2,1,2025,6,24,5,0.00020476902215536328,13.020000000000001,0.03925035189637075,0.31500000000000006,0
2,6,2,3,8715.78,116.09,3.08,7.8,4,0.674,21.91,0,2024,1,13,2,0.00035338202662297575,170.898,0.013319519308656253,2.5427999999999997,1
6,1,2,3,10026.94,386.66,3.81,8.0,2,0.728,67.44,1,2025,1,4,2,0.0003799763437299914,539.52,0.038562113665784374,2.176,1
7,6,2,3,13526.6,170.15,3.5,8.2,2,0.779,91.66,1,2024,11,20,6,0.00025874942705484007,751.6119999999999,0.012578918575251726,1.8121999999999996,1
4,6,1,1,6293.02,72.4,4.49,4.7,1,0.843,7.53,1,2024,5,15,6,0.0007134889131132588,35.391000000000005,0.011504810091180387,0.7379000000000001,0
0,1,2,4,5238.52,429.09,1.25,1.9,2,0.619,27.15,1,2025,1,31,0,0.00023861701396577658,51.584999999999994,0.08191053961806005,0.7239,0
6,8,3,1,656.76,155.12,2.37,1.0,1,0.918,1.17,0,2025,8,5,5,0.003608624154942445,1.17,0.23618978013277303,0.08199999999999996,0
4,8,0,0,12484.99,329.77,2.13,7.4,4,0.861,2.97,1,2025,3,6,4,0.00017060486231867226,21.978,0.026413317111187114,1.0286000000000002,1
4,7,0,1,12114.22,283.66,2.07,8.9,1,0.617,1.45,0,2025,1,9,4,0.00017087356841794188,12.905,0.023415457206489566,3.4087,1
5,3,3,1,2014.59,236.41,1.93,6.5,3,0.987,4.83,0,2025,7,13,3,0.0009580113075117021,31.395,0.11734893948644638,0.08450000000000008,0
2,3,3,2,8864.43,248.41,3.54,1.4,2,0.832,105.34,1,2025,11,30,3,0.00039934885830222584,147.476,0.028023234432445174,0.23520000000000005,0
3,7,0,4,7227.73,366.39,1.48,9.3,3,0.726,1.35,0,2024,6,25,5,0.00020476691852075273,12.555000000000001,0.05069226437622878,2.5482000000000005,1
6,2,3,3,2221.28,44.8,3.65,9.9,4,0.579,13.8,1,2025,4,27,3,0.0016431967154073325,136.62,0.020168551465821506,4.1679,1
6,6,2,3,14718.24,334.42,3.49,4.3,2,0.767,85.62,1,2024,3,15,0,0.00023712074269749645,368.166,0.02272146669710509,1.0018999999999998,0
7,6,3,3,3613.09,448.01,2.03,5.9,3,0.582,8.41,0,2024,1,18,4,0.0005618459545707413,49.61900000000001,0.1239963576882945,2.4662,0
1,7,2,4,1474.9,29.84,2.03,7.8,3,0.715,2.02,1,2025,8,24,3,0.0013763644992880871,15.756,0.020231880127466267,2.2230000000000003,1
0,1,1,0,9125.29,71.19,3.28,7.4,2,0.704,69.54,1,2024,3,10,3,0.00035944063147582154,514.5960000000001,0.007801395900842602,2.1904000000000003,1
7,4,2,0,11213.57,358.6,3.72,9.7,3,0.86,12.3,1,2024,1,15,1,0.00033174091747766325,119.31,0.03197911102351883,1.358,1
2,6,3,3,970.43,219.2,4.09,1.1,2,0.596,12.27,1,2024,9,25,6,0.00421462650577579,13.497,0.22587924940490298,0.4444000000000001,0
3,2,0,3,10051.41,202.37,4.01,5.8,0,0.911,0.93,1,2024,8,8,4,0.00039894900317467895,5.394,0.02013349370884284,0.5161999999999998,0
4,1,0,0,8218.23,69.35,4.38,6.9,0,0.663,0.5,1,2024,2,10,2,0.0005329614771063842,3.45,0.008438556720851084,2.3253,0
6,0,3,2,1997.34,253.88,3.12,8.9,2,0.722,32.36,1,2024,3,2,2,0.0015620775631590017,288.004,0.12710905504320746,2.4742,1
1,5,3,1,3001.6,64.15,4.2,8.7,3,0.886,7.17,1,2025,2,11,5,0.0013992537313432837,62.379,0.02137193496801706,0.9917999999999998,1
4,7,1,4,8735.63,238.83,3.87,9.8,3,0.813,9.67,1,2025,6,2,1,0.0004430132686480541,94.766,0.02733975683493921,1.8326000000000007,1
2,7,0,4,4797.19,382.04,4.15,5.1,3,0.654,0.61,1,2024,10,20,3,0.0008650897713036174,3.1109999999999998,0.0796382882479118,1.7645999999999997,0
7,2,1,4,14105.58,129.87,1.24,8.3,4,0.693,41.65,1,2025,10,5,3,8.790847310071617e-05,345.695,0.00920699467870162,2.5481000000000007,1
2,4,3,3,12371.73,240.91,4.39,4.3,3,0.653,25.6,0,2025,12,30,5,0.0003548412388566514,110.08,0.01947262023985328,1.4920999999999998,0
4,2,2,4,14761.72,496.02,2.76,4.2,0,0.797,10.27,1,2025,5,28,6,0.0001869700820771563,43.134,0.03360177540286633,0.8525999999999999,0
6,6,2,1,4265.23,343.64,3.83,2.5,1,0.666,3.54,0,2025,3,1,2,0.0008979586095005428,8.85,0.0805677536733072,0.835,0
1,4,0,2,14560.99,420.84,1.62,8.2,2,0.863,8.63,1,2025,3,9,3,0.00011125617145537496,70.766,0.028901880984740735,1.1234,1
6,1,0,0,6752.89,208.01,2.51,9.9,2,0.79,4.39,1,2025,12,19,0,0.00037169271230539806,43.461,0.030803108002647753,2.0789999999999997,1
1,4,3,0,5539.02,384.16,2.1,2.6,4,0.573,26.08,1,2025,2,15,2,0.0003791284378825135,67.80799999999999,0.06935522890330781,1.1102,0
6,0,0,1,1230.07,21.21,2.16,0.6,1,0.655,0.5,0,2024,3,25,1,0.0017559976261513574,0.3,0.01724292113456958,0.207,0
6,8,3,0,1265.1,62.33,1.61,8.2,2,0.611,19.25,1,2025,10,17,0,0.0012726266698284722,157.85,0.04926883250335942,3.1898,1
7,2,2,0,10534.16,102.33,3.86,6.2,4,0.695,24.58,1,2025,7,3,4,0.0003664269386453215,152.396,0.009714111044449676,1.8910000000000005,0
7,5,2,0,7139.97,201.57,1.23,9.6,1,0.758,9.26,0,2025,7,4,0,0.00017226963138500582,88.896,0.028231211055508635,2.3232,1
0,1,3,3,3784.56,423.03,2.23,2.5,1,0.753,9.42,1,2025,9,22,1,0.0005892362652461581,23.55,0.11177785528568711,0.6174999999999999,0
2,7,3,2,9402.57,173.79,1.78,0.7,1,0.877,20.47,0,2024,6,5,6,0.0001893099439834003,14.328999999999999,0.01848324447464895,0.0861,0
6,5,1,1,4166.44,327.66,3.14,4.9,1,0.595,5.27,0,2024,10,11,0,0.0007536409980702951,25.823,0.07864267816169201,1.9845000000000004,0
5,2,2,2,8875.66,354.95,2.04,0.9,2,0.973,44.93,1,2024,3,26,5,0.00022984206244944038,40.437,0.03999139218942591,0.024300000000000023,0
7,0,1,0,5708.53,293.5,2.05,2.6,0,0.671,4.35,1,2024,11,13,6,0.0003591117152752109,11.309999999999999,0.05141428704062167,0.8553999999999999,0
1,4,2,2,12441.51,179.26,2.81,1.3,2,0.65,63.26,1,2024,3,21,4,0.00022585682927554613,82.238,0.014408218938054945,0.45499999999999996,0
7,3,2,4,12400.09,288.95,3.35,2.2,1,0.843,12.23,1,2025,6,7,2,0.0002701593294887376,26.906000000000002,0.0233022502256032,0.3454000000000001,0
3,2,2,4,7421.58,171.79,1.6,1.1,4,0.903,14.77,1,2024,7,27,2,0.00021558751640486258,16.247,0.023147362151994588,0.10669999999999998,0
0,6,3,4,5586.88,42.85,1.78,9.5,4,0.689,34.42,1,2024,6,8,2,0.0003186035855432728,326.99,0.00766975485422991,2.9545000000000003,1
6,1,2,1,5757.12,496.41,2.02,2.8,2,0.873,31.29,1,2025,7,3,4,0.00035086987938413655,87.612,0.0862254043688511,0.35559999999999997,0
6,4,0,3,12182.86,64.46,4.41,4.4,3,0.942,0.86,1,2024,11,30,2,0.00036198396763978245,3.7840000000000003,0.005291040034934325,0.25520000000000026,0
7,3,2,4,5258.6,37.1,2.51,9.0,1,0.883,6.9,1,2025,2,4,5,0.00047731335336401317,62.1,0.0070551097250218684,1.053,1
7,0,0,3,3531.36,439.39,3.18,6.8,4,0.517,1.34,1,2025,8,23,2,0.0009005029223868424,9.112,0.12442515065017443,3.2843999999999998,0
3,0,3,1,1727.98,151.62,2.0,6.2,4,0.914,9.85,1,2025,10,11,2,0.0011574208034815217,61.07,0.08774407111193416,0.5331999999999998,0
0,5,2,1,7267.05,325.5,2.82,7.1,2,0.887,46.83,1,2025,10,27,1,0.000388052923813652,332.493,0.04479121514232047,0.8022999999999999,1
0,5,1,1,7490.92,165.17,1.44,8.3,4,0.835,22.92,1,2025,11,28,0,0.00019223272975816053,190.23600000000002,0.022049361093163456,1.3695000000000004,1
6,5,1,2,12693.18,196.34,1.31,8.8,2,0.88,101.9,1,2025,10,20,1,0.00010320502821200046,896.7200000000001,0.015468149037514634,1.056,1
0,1,3,0,3707.96,131.79,2.75,6.4,1,0.99,9.99,0,2024,3,8,0,0.0007416476984649241,63.93600000000001,0.03554245461116085,0.06400000000000006,0
4,8,1,3,6024.37,172.18,2.52,8.9,4,0.716,17.45,1,2024,11,13,6,0.0004183010007685451,155.305,0.028580581869971467,2.5276000000000005,1
7,1,1,3,12221.88,205.94,1.65,5.4,3,0.534,12.7,0,2025,12,16,5,0.00013500378010584296,68.58,0.01685010816666503,2.5164,0
1,7,1,3,12442.54,360.49,3.47,2.8,0,0.73,10.05,0,2025,3,23,3,0.000278881964614942,28.14,0.028972380237475625,0.756,0
0,2,1,3,6076.86,256.26,4.48,8.8,3,0.523,7.59,1,2024,9,1,3,0.0007372228420598797,66.792,0.04216980480050553,4.1976,1
1,5,3,2,7157.3,471.84,2.51,5.4,4,0.647,38.58,1,2024,2,29,4,0.0003506909029941458,208.332,0.0659243010632501,1.9062000000000001,0
0,5,2,3,4897.65,21.9,3.26,9.1,3,0.793,4.54,1,2024,9,7,2,0.000665625350933611,41.314,0.004471532265474258,1.8836999999999995,1
6,3,2,3,14022.05,252.03,4.38,0.4,0,0.655,8.29,1,2024,3,29,0,0.00031236516771798706,3.316,0.017973834068484993,0.13799999999999998,0
2,1,2,2,2220.33,292.53,3.94,4.0,1,0.843,1.79,1,2025,3,20,4,0.0017745109961131904,7.16,0.1317506857088811,0.6280000000000001,0
7,3,0,2,14039.37,460.18,2.73,9.5,4,0.911,2.56,1,2024,4,28,3,0.0001944531699071967,24.32,0.03277782407615156,0.8454999999999997,1
1,8,1,2,10416.06,25.53,3.63,2.5,4,0.71,24.09,0,2025,4,9,6,0.0003485002966572773,60.225,0.0024510227475648184,0.7250000000000001,0
2,8,0,2,8207.8,287.18,1.62,9.4,4,0.95,2.07,1,2025,9,18,4,0.00019737323034186996,19.458,0.03498866931455445,0.4700000000000004,1
4,5,0,3,973.56,426.96,2.89,9.5,2,0.54,0.98,1,2025,9,15,1,0.0029684867907473606,9.31,0.4385554049057069,4.369999999999999,1
6,5,2,3,7396.14,121.72,2.12,8.8,3,0.92,7.14,1,2024,2,26,1,0.0002866360020226767,62.832,0.016457233097264247,0.7039999999999997,1
6,3,1,1,6412.35,438.27,1.73,5.6,2,0.914,45.26,1,2024,11,12,5,0.00026979188597004214,253.45599999999996,0.06834779760930079,0.48159999999999975,0
7,6,3,2,2837.67,10.5,2.61,6.5,2,0.661,40.84,1,2025,11,13,4,0.0009197686834621361,265.46000000000004,0.0037002188415143408,2.2035,0
6,2,1,4,10017.94,366.49,1.63,8.7,1,0.649,15.08,0,2025,11,4,5,0.00016270810166561187,131.196,0.03658336943523319,3.0536999999999996,1
4,8,2,1,14581.69,466.62,3.51,7.8,4,0.653,35.77,1,2024,6,28,0,0.00024071283918393544,279.00600000000003,0.032000405988606255,2.7066,1
5,8,0,2,8651.74,328.94,2.71,6.3,2,0.906,5.57,1,2024,5,2,4,0.0003132317892123434,35.091,0.03802009769133145,0.5921999999999998,0
3,8,2,2,10863.92,220.08,2.95,9.8,1,0.916,14.67,1,2024,1,13,2,0.0002715410275480674,143.76600000000002,0.020257881133145313,0.8231999999999997,1
2,3,0,0,1492.53,23.4,1.68,6.9,4,0.665,0.5,0,2025,12,25,4,0.0011256055154670258,3.45,0.01567807682257643,2.3114999999999997,0
0,5,0,2,6556.17,460.14,1.66,9.8,0,0.796,0.5,1,2024,5,20,1,0.000253196607165464,4.9,0.07018426916934735,1.9991999999999996,1
1,4,0,1,2187.2,235.68,3.13,0.6,0,0.569,0.5,0,2025,12,19,0,0.0014310534016093637,0.3,0.10775420629114851,0.2586,0
1,2,2,2,9385.54,15.47,4.45,1.4,4,0.734,17.24,1,2024,1,12,0,0.0004741336140488453,24.135999999999996,0.001648280226816997,0.3724,0
5,8,0,1,14107.99,345.22,1.52,4.5,2,0.999,6.89,1,2024,6,16,3,0.00010774036556589564,31.005,0.024469821710959537,0.004500000000000004,0
4,0,2,3,10095.78,241.44,2.14,3.8,1,0.579,10.4,0,2025,5,23,0,0.0002119697536990703,39.519999999999996,0.02391494267902034,1.5998,0
5,5,3,4,1613.64,63.05,4.07,7.8,3,0.974,3.24,1,2024,12,21,2,0.0025222478371879726,25.272000000000002,0.03907315138444758,0.20280000000000017,1
7,2,3,0,5642.66,107.92,1.44,1.6,1,0.912,12.89,0,2025,6,19,4,0.00025519878922352225,20.624000000000002,0.01912573148125175,0.14079999999999995,0
7,5,1,1,8484.62,33.18,4.09,9.8,1,0.986,13.41,1,2025,6,13,0,0.0004820486951684341,131.418,0.003910605307014339,0.13720000000000013,1
5,4,0,3,6346.51,287.57,2.93,3.2,4,0.59,0.92,1,2024,9,22,3,0.0004616710601574724,2.9440000000000004,0.04531151766876598,1.3120000000000003,0
3,7,1,2,12587.84,311.39,2.55,4.3,0,0.607,11.58,0,2024,6,19,6,0.00020257645473727024,49.794,0.024737365584564148,1.6899,0
0,1,0,1,12312.73,253.37,2.22,2.7,0,0.508,0.5,1,2025,1,15,6,0.00018030120046488474,1.35,0.020577889712517047,1.3284,0
2,6,2,0,9371.55,408.73,2.18,5.8,2,0.862,57.58,1,2024,5,9,4,0.00023261893710218697,333.964,0.04361391658797104,0.8004,0
3,4,0,4,5915.14,430.64,2.21,0.6,2,0.822,2.43,1,2024,10,2,6,0.00037361753060789765,1.458,0.07280301057963125,0.10680000000000002,0
5,2,1,0,4202.38,308.2,4.12,1.5,1,0.589,4.43,1,2024,4,30,5,0.000980396822752821,6.645,0.07333939339136393,0.6165,0
5,7,1,3,2035.18,7.37,3.59,7.5,1,0.896,2.56,0,2024,1,31,6,0.0017639717371436432,19.2,0.0036213013099578415,0.7799999999999998,1
1,4,1,4,5646.02,347.92,3.41,1.9,4,0.65,12.86,1,2024,12,9,1,0.0006039652711113316,24.433999999999997,0.061622169244884006,0.6649999999999999,0
3,1,0,4,6491.0,209.58,3.84,2.4,4,0.567,1.02,1,2025,3,15,2,0.0005915883531042983,2.448,0.03228778308427053,1.0392000000000001,0
2,4,3,0,10299.43,283.21,2.05,7.9,3,0.711,23.78,0,2024,10,5,2,0.0001990401410563497,187.86200000000002,0.027497638218814048,2.2831000000000006,1
3,8,3,3,10043.32,324.89,3.24,0.9,4,0.545,43.15,0,2025,6,20,0,0.0003226024860305158,38.835,0.032348864718041444,0.4095,0
2,8,2,0,1516.57,175.77,2.72,4.4,2,0.632,7.99,1,2024,3,6,6,0.0017935209057280575,35.156000000000006,0.11589969470581643,1.6192000000000002,0
7,0,3,1,6231.26,458.63,3.78,0.2,1,0.686,12.99,0,2024,9,26,4,0.0006066188860679862,2.5980000000000003,0.07360148669771442,0.0628,0
5,4,2,1,3135.79,67.85,2.22,3.5,4,0.926,6.37,1,2025,12,30,5,0.0007079555710044359,22.295,0.021637290762455394,0.25899999999999984,0
7,7,0,2,2773.78,336.08,3.32,7.0,4,0.896,0.5,0,2025,8,13,6,0.0011969226110217824,3.5,0.12116317804584356,0.7279999999999999,1
4,3,0,0,12495.88,3.18,4.11,0.9,0,0.721,0.63,0,2025,10,4,2,0.0003289084082113465,0.5670000000000001,0.0002544838778861513,0.25110000000000005,0
7,5,1,1,1107.77,462.4,2.53,8.9,4,0.862,3.07,1,2024,3,19,5,0.0022838675898426567,27.323,0.417415167408397,1.2282000000000002,1
0,4,3,3,6578.15,57.14,1.42,9.1,1,0.784,19.83,0,2025,5,23,0,0.00021586616297895306,180.45299999999997,0.008686332783533365,1.9655999999999996,1
2,5,2,2,2938.95,48.35,2.9,1.0,4,0.67,5.1,1,2025,4,11,0,0.000986746967454363,5.1,0.01645145375048912,0.32999999999999996,0
4,6,1,0,13250.29,167.17,2.34,9.9,0,0.863,14.52,1,2025,6,7,2,0.00017659990837936375,143.748,0.012616327642640273,1.3563,1
4,0,0,1,8577.09,187.41,3.42,3.0,2,0.842,3.71,1,2025,1,3,0,0.0003987366344529438,11.129999999999999,0.02185006803006614,0.4740000000000001,0
4,5,0,2,3855.02,107.94,4.34,0.8,1,0.81,0.5,0,2024,2,26,1,0.001125804794787057,0.4,0.027999854734865187,0.15199999999999997,0
6,2,1,2,7785.2,292.98,2.8,0.1,1,0.809,7.77,0,2025,5,26,1,0.00035965678466834503,0.777,0.037632944561475624,0.019099999999999995,0
2,0,0,0,11106.55,222.01,2.74,4.1,2,0.841,5.2,1,2025,8,3,3,0.00024670127087169285,21.32,0.01998910552781917,0.6519,0
4,8,0,4,14392.71,18.05,3.36,6.3,2,0.692,7.9,1,2024,6,19,6,0.00023345151816440407,49.77,0.0012541071139486589,1.9404000000000003,0
1,6,1,3,3696.47,160.51,1.54,3.3,1,0.935,4.44,0,2025,1,11,2,0.0004166136881944125,14.652000000000001,0.04342250850135399,0.2144999999999998,0
1,6,2,2,13349.64,405.41,2.04,8.4,3,0.581,13.29,0,2024,6,10,1,0.00015281310956699956,111.636,0.03036860919095946,3.5196000000000005,1
2,4,0,2,14047.41,345.16,4.23,7.2,0,0.942,0.85,1,2024,9,18,6,0.00030112312518820196,6.12,0.024571077515356924,0.41760000000000036,1
